time,open,high,low,close,volume
2024-01-14 00:30:00,1.07407,1.07409,1.07387,1.07399,3907
2024-01-14 00:45:00,1.07371,1.07385,1.07357,1.07378,3125
2024-01-14 01:00:00,1.07378,1.07392,1.07369,1.07377,4546
2024-01-14 01:15:00,1.07345,1.07357,1.07312,1.07326,2538
2024-01-14 01:30:00,1.07315,1.0733,1.07298,1.07301,3345
2024-01-14 01:45:00,1.07338,1.07344,1.07316,1.07336,4142
2024-01-14 02:00:00,1.07325,1.0733,1.07286,1.07308,2099
2024-01-14 02:15:00,1.07329,1.07366,1.07304,1.0735,4761
2024-01-14 02:30:00,1.07283,1.07289,1.07277,1.07287,928
2024-01-14 02:45:00,1.0728,1.07309,1.07225,1.07256,2573
2024-01-14 03:00:00,1.07318,1.07319,1.07294,1.07305,749
2024-01-14 03:15:00,1.07311,1.07332,1.07304,1.07319,2237
2024-01-14 03:30:00,1.07326,1.07336,1.073,1.07336,500
2024-01-14 03:45:00,1.07369,1.07381,1.07364,1.07365,1621
2024-01-14 04:00:00,1.07401,1.07431,1.07375,1.07409,2434
2024-01-14 04:15:00,1.07372,1.07399,1.07357,1.07384,1163
2024-01-14 04:30:00,1.07426,1.07443,1.07418,1.07423,895
2024-01-14 04:45:00,1.07393,1.0741,1.0739,1.07407,2457
2024-01-14 05:00:00,1.07409,1.0743,1.07389,1.07404,4976
2024-01-14 05:15:00,1.07409,1.07422,1.074,1.07402,2890
2024-01-14 05:30:00,1.07438,1.07463,1.07414,1.07431,4187
2024-01-14 05:45:00,1.07421,1.07443,1.07403,1.07409,364
2024-01-14 06:00:00,1.07412,1.07428,1.07396,1.07412,2928
2024-01-14 06:15:00,1.0744,1.07461,1.07427,1.07449,2683
2024-01-14 06:30:00,1.07457,1.07462,1.07437,1.07448,2980
2024-01-14 06:45:00,1.07463,1.07469,1.0744,1.07443,2425
2024-01-14 07:00:00,1.07466,1.07478,1.07462,1.07471,1178
2024-01-14 07:15:00,1.07483,1.07509,1.07433,1.07443,1831
2024-01-14 07:30:00,1.07502,1.07509,1.07499,1.07508,3385
2024-01-14 07:45:00,1.07511,1.07516,1.07491,1.07497,2384
2024-01-14 08:00:00,1.07485,1.07498,1.07435,1.0746,2703
2024-01-14 08:15:00,1.07489,1.07489,1.07462,1.07464,3900
2024-01-14 08:30:00,1.07492,1.07525,1.0746,1.07476,3377
2024-01-14 08:45:00,1.07488,1.07506,1.0746,1.07468,1511
2024-01-14 09:00:00,1.07458,1.07465,1.07433,1.07447,3526
2024-01-14 09:15:00,1.07437,1.07448,1.07424,1.0743,4223
2024-01-14 09:30:00,1.07395,1.07412,1.07391,1.07412,2762
2024-01-14 09:45:00,1.07425,1.0745,1.07409,1.07444,3133
2024-01-14 10:00:00,1.07404,1.07432,1.07401,1.07429,4288
2024-01-14 10:15:00,1.07386,1.0743,1.07378,1.07408,2060
2024-01-14 10:30:00,1.07438,1.07472,1.07426,1.0744,2500
2024-01-14 10:45:00,1.07443,1.07451,1.07428,1.0745,3734
2024-01-14 11:00:00,1.07464,1.07488,1.07446,1.07487,1010
2024-01-14 11:15:00,1.07512,1.07548,1.0749,1.07521,2105
2024-01-14 11:30:00,1.07489,1.07498,1.07476,1.0748,3428
2024-01-14 11:45:00,1.07474,1.07532,1.0747,1.07496,3516
2024-01-14 12:00:00,1.07496,1.07527,1.07473,1.07519,4475
2024-01-14 12:15:00,1.07519,1.07536,1.07517,1.07521,3363
2024-01-14 12:30:00,1.0751,1.07542,1.07495,1.07521,4290
2024-01-14 12:45:00,1.07478,1.07489,1.07466,1.07468,2250
2024-01-14 13:00:00,1.07508,1.07533,1.07502,1.07513,3102
2024-01-14 13:15:00,1.07514,1.07529,1.07491,1.07522,1821
2024-01-14 13:30:00,1.07479,1.07501,1.07473,1.07488,4126
2024-01-14 13:45:00,1.07501,1.07537,1.07489,1.07512,2808
2024-01-14 14:00:00,1.07481,1.07504,1.07454,1.07472,1247
2024-01-14 14:15:00,1.07448,1.07469,1.07446,1.07459,3071
2024-01-14 14:30:00,1.0743,1.07442,1.07414,1.07418,2596
2024-01-14 14:45:00,1.07389,1.07393,1.07382,1.07391,1153
2024-01-14 15:00:00,1.07392,1.07402,1.07365,1.07381,329
2024-01-14 15:15:00,1.07367,1.07383,1.07364,1.07366,3083
2024-01-14 15:30:00,1.07381,1.07405,1.07361,1.07377,1495
2024-01-14 15:45:00,1.07388,1.07406,1.07373,1.07403,4387
2024-01-14 16:00:00,1.07401,1.07422,1.07384,1.07393,4402
2024-01-14 16:15:00,1.07441,1.07442,1.07412,1.07429,630
2024-01-14 16:30:00,1.07439,1.0745,1.07422,1.07424,1079
2024-01-14 16:45:00,1.07439,1.07451,1.07394,1.07426,199
2024-01-14 17:00:00,1.07453,1.07482,1.07449,1.07458,1970
2024-01-14 17:15:00,1.07487,1.07512,1.07466,1.07498,2799
2024-01-14 17:30:00,1.07528,1.07529,1.07489,1.07518,4505
2024-01-14 17:45:00,1.07562,1.07614,1.07544,1.07585,2131
2024-01-14 18:00:00,1.07602,1.07629,1.07584,1.07598,2107
2024-01-14 18:15:00,1.07651,1.07674,1.07613,1.07631,2277
2024-01-14 18:30:00,1.07601,1.07603,1.07561,1.07572,621
2024-01-14 18:45:00,1.0762,1.07624,1.07603,1.07607,2098
2024-01-14 19:00:00,1.07615,1.07625,1.07579,1.07597,518
2024-01-14 19:15:00,1.07613,1.07632,1.07602,1.07604,783
2024-01-14 19:30:00,1.07599,1.076,1.07573,1.0759,2557
2024-01-14 19:45:00,1.07574,1.07583,1.07565,1.0757,3726
2024-01-14 20:00:00,1.0759,1.07605,1.07583,1.07595,3837
2024-01-14 20:15:00,1.07606,1.07627,1.07596,1.07627,1546
2024-01-14 20:30:00,1.07579,1.07594,1.07564,1.07569,2264
2024-01-14 20:45:00,1.07595,1.07603,1.07583,1.07586,2629
2024-01-14 21:00:00,1.07577,1.07582,1.0756,1.07561,153
2024-01-14 21:15:00,1.07529,1.07566,1.07515,1.07524,637
2024-01-14 21:30:00,1.07548,1.07571,1.07524,1.07548,2905
2024-01-14 21:45:00,1.07549,1.07563,1.07519,1.07529,1998
2024-01-14 22:00:00,1.07534,1.07551,1.07513,1.0752,943
2024-01-14 22:15:00,1.07506,1.07537,1.0748,1.07485,2752
2024-01-14 22:30:00,1.07518,1.07539,1.07506,1.07513,1387
2024-01-14 22:45:00,1.07484,1.07513,1.07464,1.07497,3515
2024-01-14 23:00:00,1.07472,1.07484,1.07456,1.07471,2587
2024-01-14 23:15:00,1.0744,1.07449,1.07435,1.07439,2683
2024-01-14 23:30:00,1.07421,1.07434,1.07408,1.07429,3410
2024-01-14 23:45:00,1.07458,1.07466,1.07453,1.07461,3842
2024-01-15 00:00:00,1.07416,1.07423,1.07413,1.0742,2196
2024-01-15 00:15:00,1.07428,1.07446,1.07416,1.07432,2768
2024-01-15 00:30:00,1.07426,1.07435,1.07388,1.07395,3705
2024-01-15 00:45:00,1.07478,1.075,1.07478,1.07495,4029
2024-01-15 01:00:00,1.07472,1.07483,1.07438,1.07476,3295
2024-01-15 01:15:00,1.07433,1.07463,1.07419,1.07431,4901
2024-01-15 01:30:00,1.07446,1.07451,1.07435,1.07442,3126
2024-01-15 01:45:00,1.07412,1.07417,1.0738,1.07411,706
2024-01-15 02:00:00,1.07447,1.0747,1.07428,1.07436,1332
2024-01-15 02:15:00,1.075,1.07511,1.07471,1.07486,2785
2024-01-15 02:30:00,1.07482,1.07493,1.07469,1.07471,2487
2024-01-15 02:45:00,1.07503,1.07511,1.07485,1.07489,2671
2024-01-15 03:00:00,1.07455,1.07488,1.07452,1.07485,1859
2024-01-15 03:15:00,1.07459,1.07495,1.07446,1.0748,2221
2024-01-15 03:30:00,1.07521,1.07545,1.0751,1.07518,3465
2024-01-15 03:45:00,1.07546,1.07558,1.07521,1.07529,593
2024-01-15 04:00:00,1.075,1.07538,1.07484,1.07528,362
2024-01-15 04:15:00,1.07566,1.07592,1.07557,1.07584,2415
2024-01-15 04:30:00,1.0761,1.0762,1.07585,1.07587,4673
2024-01-15 04:45:00,1.07601,1.07634,1.07592,1.07616,818
2024-01-15 05:00:00,1.07576,1.07592,1.0757,1.07584,698
2024-01-15 05:15:00,1.07591,1.07613,1.07588,1.07597,1346
2024-01-15 05:30:00,1.07583,1.07588,1.07562,1.0757,4423
2024-01-15 05:45:00,1.07579,1.07614,1.07549,1.07589,3388
2024-01-15 06:00:00,1.0757,1.07577,1.07569,1.07576,1945
2024-01-15 06:15:00,1.07508,1.07516,1.07495,1.07507,2775
2024-01-15 06:30:00,1.07527,1.07531,1.07515,1.07523,3005
2024-01-15 06:45:00,1.07561,1.07576,1.07547,1.07556,1314
2024-01-15 07:00:00,1.07573,1.07586,1.07553,1.07577,423
2024-01-15 07:15:00,1.07574,1.07592,1.07561,1.07574,2683
2024-01-15 07:30:00,1.07575,1.076,1.07572,1.0759,2320
2024-01-15 07:45:00,1.07616,1.0765,1.07613,1.07613,3701
2024-01-15 08:00:00,1.0762,1.07665,1.0759,1.0764,1808
2024-01-15 08:15:00,1.07634,1.07645,1.07615,1.07623,3217
2024-01-15 08:30:00,1.07731,1.07736,1.07705,1.07723,4837
2024-01-15 08:45:00,1.0772,1.07729,1.0772,1.07721,4106
2024-01-15 09:00:00,1.07722,1.07741,1.07707,1.07727,1823
2024-01-15 09:15:00,1.07779,1.078,1.07772,1.07797,1017
2024-01-15 09:30:00,1.07761,1.07762,1.07745,1.07757,919
2024-01-15 09:45:00,1.07731,1.0776,1.07701,1.07709,2563
2024-01-15 10:00:00,1.07672,1.07706,1.07656,1.07683,3961
2024-01-15 10:15:00,1.07682,1.07727,1.07678,1.07723,471
2024-01-15 10:30:00,1.07695,1.07729,1.07687,1.07721,1375
2024-01-15 10:45:00,1.07736,1.07758,1.07716,1.07745,1818
2024-01-15 11:00:00,1.07701,1.07724,1.0769,1.07707,1390
2024-01-15 11:15:00,1.07735,1.0774,1.07714,1.07722,1587
2024-01-15 11:30:00,1.07763,1.07788,1.07748,1.07748,1771
2024-01-15 11:45:00,1.07758,1.07778,1.07746,1.07756,2730
2024-01-15 12:00:00,1.07757,1.07764,1.07741,1.07764,1282
2024-01-15 12:15:00,1.07784,1.07787,1.07769,1.07784,4402
2024-01-15 12:30:00,1.07802,1.07808,1.07789,1.07795,3539
2024-01-15 12:45:00,1.07818,1.07818,1.07775,1.07817,4496
2024-01-15 13:00:00,1.07784,1.07795,1.07761,1.07761,4001
2024-01-15 13:15:00,1.07774,1.0778,1.07738,1.07753,3094
2024-01-15 13:30:00,1.07748,1.07758,1.07734,1.07752,4779
2024-01-15 13:45:00,1.07763,1.07773,1.07735,1.07759,1947
2024-01-15 14:00:00,1.0779,1.07811,1.07761,1.07764,962
2024-01-15 14:15:00,1.07762,1.07781,1.0776,1.0777,3885
2024-01-15 14:30:00,1.0777,1.07789,1.07743,1.07773,1178
2024-01-15 14:45:00,1.07722,1.0774,1.07707,1.07727,380
2024-01-15 15:00:00,1.07771,1.07798,1.07739,1.07758,1592
2024-01-15 15:15:00,1.07731,1.0776,1.07725,1.07758,3350
2024-01-15 15:30:00,1.07741,1.07759,1.07728,1.07742,4828
2024-01-15 15:45:00,1.07782,1.07808,1.07744,1.07755,3703
2024-01-15 16:00:00,1.07761,1.07773,1.07757,1.07764,2862
2024-01-15 16:15:00,1.07772,1.07801,1.07755,1.07801,4596
2024-01-15 16:30:00,1.07815,1.07817,1.07778,1.07794,2253
2024-01-15 16:45:00,1.07786,1.07813,1.07761,1.07808,1134
2024-01-15 17:00:00,1.07795,1.07861,1.07792,1.07838,2522
2024-01-15 17:15:00,1.07774,1.07794,1.07755,1.07785,779
2024-01-15 17:30:00,1.078,1.0783,1.07788,1.07822,4285
2024-01-15 17:45:00,1.07815,1.07842,1.07804,1.07804,2999
2024-01-15 18:00:00,1.07831,1.07835,1.07795,1.07812,484
2024-01-15 18:15:00,1.07818,1.07839,1.07813,1.07825,4448
2024-01-15 18:30:00,1.07836,1.07843,1.07805,1.07814,1953
2024-01-15 18:45:00,1.0781,1.07853,1.07789,1.07832,3573
2024-01-15 19:00:00,1.0784,1.0785,1.0779,1.07826,2528
2024-01-15 19:15:00,1.07779,1.07791,1.07761,1.07776,2737
2024-01-15 19:30:00,1.07785,1.07822,1.07774,1.07795,4652
2024-01-15 19:45:00,1.07818,1.07827,1.07812,1.07814,647
2024-01-15 20:00:00,1.07802,1.0783,1.07784,1.07825,2086
2024-01-15 20:15:00,1.07803,1.07809,1.07767,1.07784,2136
2024-01-15 20:30:00,1.07817,1.07822,1.07801,1.07812,3388
2024-01-15 20:45:00,1.07753,1.07784,1.07745,1.07766,3732
2024-01-15 21:00:00,1.07689,1.07706,1.07679,1.07696,4364
2024-01-15 21:15:00,1.07704,1.0771,1.07678,1.07689,3690
2024-01-15 21:30:00,1.07688,1.07702,1.07688,1.07695,676
2024-01-15 21:45:00,1.07692,1.07732,1.07686,1.07715,435
2024-01-15 22:00:00,1.07656,1.07682,1.07643,1.07661,4892
2024-01-15 22:15:00,1.07679,1.077,1.07668,1.07679,2484
2024-01-15 22:30:00,1.07621,1.07637,1.07601,1.07631,3070
2024-01-15 22:45:00,1.07636,1.07667,1.07613,1.07637,3642
2024-01-15 23:00:00,1.07588,1.07599,1.07567,1.07575,2359
2024-01-15 23:15:00,1.07577,1.07607,1.07567,1.07595,2158
2024-01-15 23:30:00,1.07604,1.07605,1.07574,1.07595,2088
2024-01-15 23:45:00,1.07549,1.07555,1.07522,1.07533,4096
2024-01-16 00:00:00,1.07526,1.07537,1.07492,1.07505,3234
2024-01-16 00:15:00,1.07555,1.07557,1.0754,1.07551,907
2024-01-16 00:30:00,1.07581,1.07592,1.0758,1.07589,3555
2024-01-16 00:45:00,1.07538,1.07576,1.07518,1.07554,3706
2024-01-16 01:00:00,1.07562,1.07582,1.07526,1.07566,3637
2024-01-16 01:15:00,1.07518,1.07523,1.07515,1.0752,2794
2024-01-16 01:30:00,1.0748,1.07519,1.07472,1.07499,2176
2024-01-16 01:45:00,1.07513,1.07537,1.0749,1.07519,2366
2024-01-16 02:00:00,1.07569,1.07571,1.07501,1.07546,2255
2024-01-16 02:15:00,1.07532,1.07541,1.07497,1.07525,2736
2024-01-16 02:30:00,1.07524,1.07555,1.07522,1.0753,4194
2024-01-16 02:45:00,1.07544,1.07566,1.07526,1.07556,1964
2024-01-16 03:00:00,1.07545,1.07564,1.07539,1.07552,3426
2024-01-16 03:15:00,1.07621,1.07637,1.07613,1.07619,2268
2024-01-16 03:30:00,1.0765,1.07664,1.0764,1.07648,3061
2024-01-16 03:45:00,1.07561,1.07599,1.07549,1.07552,4866
2024-01-16 04:00:00,1.07547,1.07564,1.07531,1.07538,4686
2024-01-16 04:15:00,1.07514,1.07518,1.07508,1.07511,841
2024-01-16 04:30:00,1.07508,1.07542,1.07493,1.07509,1294
2024-01-16 04:45:00,1.07498,1.0753,1.07471,1.07512,948
2024-01-16 05:00:00,1.07509,1.07529,1.07486,1.07505,4770
2024-01-16 05:15:00,1.0745,1.07474,1.07446,1.07472,2114
2024-01-16 05:30:00,1.07522,1.07529,1.07487,1.0749,1893
2024-01-16 05:45:00,1.07533,1.07544,1.07516,1.07522,201
2024-01-16 06:00:00,1.07496,1.07533,1.07483,1.07494,3695
2024-01-16 06:15:00,1.07513,1.07523,1.07497,1.07511,4348
2024-01-16 06:30:00,1.07538,1.07548,1.07498,1.0753,2242
2024-01-16 06:45:00,1.07562,1.07614,1.07559,1.07573,3132
2024-01-16 07:00:00,1.07541,1.07567,1.07532,1.07534,731
2024-01-16 07:15:00,1.07584,1.07587,1.07549,1.07577,2122
2024-01-16 07:30:00,1.07531,1.07576,1.07504,1.07558,4257
2024-01-16 07:45:00,1.07601,1.07619,1.07563,1.07585,1966
2024-01-16 08:00:00,1.07594,1.07618,1.07568,1.0758,1934
2024-01-16 08:15:00,1.07504,1.07509,1.07482,1.07502,4172
2024-01-16 08:30:00,1.0752,1.07523,1.07509,1.07513,3773
2024-01-16 08:45:00,1.07462,1.07464,1.07442,1.07459,1311
2024-01-16 09:00:00,1.07472,1.07477,1.07453,1.07464,2164
2024-01-16 09:15:00,1.07452,1.07477,1.07448,1.07469,1192
2024-01-16 09:30:00,1.0743,1.0745,1.07413,1.07449,2595
2024-01-16 09:45:00,1.07401,1.07418,1.07365,1.07391,1281
2024-01-16 10:00:00,1.07347,1.07408,1.07321,1.07367,533
2024-01-16 10:15:00,1.07328,1.0735,1.07298,1.07336,621
2024-01-16 10:30:00,1.0735,1.07354,1.07314,1.07315,1569
2024-01-16 10:45:00,1.07362,1.07374,1.0734,1.07371,2818
2024-01-16 11:00:00,1.07384,1.07431,1.07351,1.07411,3273
2024-01-16 11:15:00,1.07366,1.07394,1.07337,1.0738,1599
2024-01-16 11:30:00,1.07418,1.07431,1.0741,1.07423,4193
2024-01-16 11:45:00,1.07354,1.07387,1.0735,1.0738,768
2024-01-16 12:00:00,1.07403,1.07424,1.07382,1.07385,598
2024-01-16 12:15:00,1.07389,1.07393,1.07382,1.07393,4434
2024-01-16 12:30:00,1.07401,1.07406,1.07391,1.07405,4753
2024-01-16 12:45:00,1.07432,1.07444,1.07388,1.07397,4181
2024-01-16 13:00:00,1.07393,1.07407,1.07376,1.07398,1367
2024-01-16 13:15:00,1.07436,1.07447,1.0739,1.07408,1554
2024-01-16 13:30:00,1.07409,1.0741,1.07381,1.074,4503
2024-01-16 13:45:00,1.07496,1.07522,1.0747,1.07505,2487
2024-01-16 14:00:00,1.07498,1.07512,1.07486,1.07494,916
2024-01-16 14:15:00,1.07517,1.07517,1.07473,1.07506,3824
2024-01-16 14:30:00,1.07539,1.07559,1.07527,1.07551,1053
2024-01-16 14:45:00,1.07511,1.07516,1.07502,1.07502,4120
2024-01-16 15:00:00,1.07551,1.07565,1.07528,1.07549,4035
2024-01-16 15:15:00,1.07531,1.07561,1.07514,1.07521,909
2024-01-16 15:30:00,1.07428,1.07454,1.07409,1.07449,4712
2024-01-16 15:45:00,1.07454,1.07469,1.07439,1.07461,1746
2024-01-16 16:00:00,1.07512,1.0752,1.07502,1.07503,3592
2024-01-16 16:15:00,1.07497,1.07506,1.0748,1.07497,2733
2024-01-16 16:30:00,1.07498,1.07506,1.07469,1.07485,2452
2024-01-16 16:45:00,1.07574,1.07598,1.07543,1.07547,830
2024-01-16 17:00:00,1.07566,1.07585,1.07547,1.07562,2669
2024-01-16 17:15:00,1.0754,1.07565,1.07527,1.07546,1642
2024-01-16 17:30:00,1.07571,1.07586,1.07551,1.07561,3653
2024-01-16 17:45:00,1.07518,1.07549,1.07512,1.07531,466
2024-01-16 18:00:00,1.07523,1.07527,1.07488,1.07519,2723
2024-01-16 18:15:00,1.07477,1.07494,1.07471,1.07489,227
2024-01-16 18:30:00,1.07431,1.07435,1.07421,1.07427,2479
2024-01-16 18:45:00,1.07379,1.0739,1.07368,1.07389,1550
2024-01-16 19:00:00,1.07401,1.0744,1.07381,1.07437,466
2024-01-16 19:15:00,1.07399,1.07416,1.07385,1.07393,3563
2024-01-16 19:30:00,1.07364,1.07385,1.07352,1.07362,2333
2024-01-16 19:45:00,1.07329,1.07334,1.07323,1.07333,1652
2024-01-16 20:00:00,1.07352,1.07381,1.07335,1.07365,3339
2024-01-16 20:15:00,1.07352,1.07383,1.07336,1.07377,677
2024-01-16 20:30:00,1.07386,1.07392,1.07358,1.07372,1602
2024-01-16 20:45:00,1.07365,1.07368,1.07363,1.07366,3362
2024-01-16 21:00:00,1.07312,1.07347,1.07305,1.07335,1078
2024-01-16 21:15:00,1.07301,1.07321,1.07289,1.07291,4179
2024-01-16 21:30:00,1.07337,1.07354,1.0732,1.07336,1012
2024-01-16 21:45:00,1.07333,1.07362,1.07323,1.07333,652
2024-01-16 22:00:00,1.0737,1.0739,1.07347,1.07355,4990
2024-01-16 22:15:00,1.07261,1.07283,1.0722,1.07261,1823
2024-01-16 22:30:00,1.07292,1.07297,1.07283,1.07292,2154
2024-01-16 22:45:00,1.07278,1.07293,1.07272,1.07286,3305
2024-01-16 23:00:00,1.07357,1.07381,1.07315,1.07325,1692
2024-01-16 23:15:00,1.07327,1.07348,1.07303,1.07319,2113
2024-01-16 23:30:00,1.0733,1.07338,1.07312,1.07322,2701
2024-01-16 23:45:00,1.07359,1.0737,1.07343,1.07363,1491
2024-01-17 00:00:00,1.07329,1.07342,1.07289,1.07321,2014
2024-01-17 00:15:00,1.07353,1.07353,1.07335,1.07349,4744
2024-01-17 00:30:00,1.07332,1.07341,1.07319,1.07334,705
2024-01-17 00:45:00,1.07358,1.07389,1.07339,1.07386,3262
2024-01-17 01:00:00,1.07393,1.07414,1.07365,1.07388,4118
2024-01-17 01:15:00,1.07411,1.0742,1.07383,1.07399,1354
2024-01-17 01:30:00,1.07384,1.07392,1.07363,1.07365,1528
2024-01-17 01:45:00,1.07386,1.07391,1.07386,1.07388,271
2024-01-17 02:00:00,1.07393,1.07398,1.07365,1.07379,4535
2024-01-17 02:15:00,1.07329,1.07379,1.07314,1.07344,1804
2024-01-17 02:30:00,1.07319,1.07325,1.07298,1.07319,3736
2024-01-17 02:45:00,1.07346,1.07353,1.07334,1.07348,1190
2024-01-17 03:00:00,1.07312,1.07322,1.07297,1.07299,1694
2024-01-17 03:15:00,1.07344,1.07361,1.07341,1.07353,3895
2024-01-17 03:30:00,1.0731,1.07317,1.07285,1.07303,1849
2024-01-17 03:45:00,1.07337,1.07347,1.07304,1.0732,3476
2024-01-17 04:00:00,1.07292,1.07304,1.07283,1.07301,3248
2024-01-17 04:15:00,1.07307,1.07325,1.07304,1.07319,1791
2024-01-17 04:30:00,1.07322,1.07337,1.07308,1.07312,4715
2024-01-17 04:45:00,1.07373,1.07395,1.07335,1.07359,1334
2024-01-17 05:00:00,1.07389,1.07398,1.07383,1.07388,4086
2024-01-17 05:15:00,1.07431,1.07463,1.07407,1.07426,389
2024-01-17 05:30:00,1.07431,1.07457,1.07429,1.07434,532
2024-01-17 05:45:00,1.07405,1.07411,1.0739,1.07403,1333
2024-01-17 06:00:00,1.0744,1.07456,1.07421,1.07453,2684
2024-01-17 06:15:00,1.07411,1.07425,1.07366,1.07389,2473
2024-01-17 06:30:00,1.07395,1.0742,1.0737,1.07386,1437
2024-01-17 06:45:00,1.07432,1.07441,1.07397,1.07404,4624
2024-01-17 07:00:00,1.07424,1.0744,1.07411,1.07417,2143
2024-01-17 07:15:00,1.07494,1.07498,1.0748,1.0749,422
2024-01-17 07:30:00,1.07484,1.07495,1.07475,1.07482,263
2024-01-17 07:45:00,1.07429,1.07452,1.07389,1.07399,4785
2024-01-17 08:00:00,1.07424,1.07454,1.07389,1.07425,4743
2024-01-17 08:15:00,1.07417,1.07428,1.07404,1.07416,1551
2024-01-17 08:30:00,1.07416,1.07426,1.07409,1.07417,1714
2024-01-17 08:45:00,1.07457,1.07465,1.07448,1.07462,780
2024-01-17 09:00:00,1.07422,1.07462,1.07401,1.07428,4935
2024-01-17 09:15:00,1.07403,1.07408,1.07392,1.07398,2395
2024-01-17 09:30:00,1.07412,1.07442,1.07399,1.07438,1467
2024-01-17 09:45:00,1.07384,1.07393,1.07378,1.07389,3646
2024-01-17 10:00:00,1.07444,1.07454,1.07407,1.07429,757
2024-01-17 10:15:00,1.07441,1.07444,1.07416,1.0744,187
2024-01-17 10:30:00,1.07383,1.07402,1.07359,1.07399,3213
2024-01-17 10:45:00,1.07447,1.07461,1.07418,1.0742,3104
2024-01-17 11:00:00,1.07512,1.0754,1.07506,1.07509,2902
2024-01-17 11:15:00,1.07433,1.07459,1.07432,1.07449,2407
2024-01-17 11:30:00,1.07476,1.07509,1.07462,1.07467,2710
2024-01-17 11:45:00,1.07482,1.07522,1.07474,1.07498,976
2024-01-17 12:00:00,1.0749,1.075,1.07472,1.0749,2041
2024-01-17 12:15:00,1.07505,1.07535,1.07501,1.07503,2894
2024-01-17 12:30:00,1.07515,1.07539,1.07503,1.07524,3874
2024-01-17 12:45:00,1.07506,1.07515,1.07477,1.07488,560
2024-01-17 13:00:00,1.07524,1.07544,1.07524,1.07534,851
2024-01-17 13:15:00,1.07492,1.07501,1.07471,1.07495,1822
2024-01-17 13:30:00,1.07561,1.07563,1.0755,1.07558,3999
2024-01-17 13:45:00,1.07611,1.07633,1.07583,1.07607,3943
2024-01-17 14:00:00,1.07565,1.07587,1.07558,1.07561,1614
2024-01-17 14:15:00,1.07562,1.07562,1.07549,1.0756,4540
2024-01-17 14:30:00,1.07606,1.0761,1.07583,1.07601,1641
2024-01-17 14:45:00,1.07604,1.07616,1.07587,1.07596,4952
2024-01-17 15:00:00,1.07587,1.07602,1.07578,1.07585,2155
2024-01-17 15:15:00,1.0757,1.07605,1.07549,1.07583,2161
2024-01-17 15:30:00,1.07608,1.07618,1.07591,1.07609,594
2024-01-17 15:45:00,1.07597,1.07616,1.07556,1.07579,3753
2024-01-17 16:00:00,1.076,1.0761,1.07583,1.07608,3061
2024-01-17 16:15:00,1.07615,1.07635,1.07585,1.07604,2713
2024-01-17 16:30:00,1.07599,1.07606,1.07569,1.07586,4106
2024-01-17 16:45:00,1.07577,1.07629,1.07554,1.07561,449
2024-01-17 17:00:00,1.07548,1.07562,1.07522,1.07532,3403
2024-01-17 17:15:00,1.07484,1.07491,1.07461,1.07469,3258
2024-01-17 17:30:00,1.07456,1.07458,1.07444,1.07453,1323
2024-01-17 17:45:00,1.0741,1.07411,1.07396,1.07402,1515
2024-01-17 18:00:00,1.07367,1.07425,1.07367,1.07395,3968
2024-01-17 18:15:00,1.07392,1.07407,1.07377,1.07396,2586
2024-01-17 18:30:00,1.07393,1.07427,1.07392,1.07401,4188
2024-01-17 18:45:00,1.07374,1.07388,1.07324,1.07345,589
2024-01-17 19:00:00,1.07359,1.07365,1.07311,1.07334,2470
2024-01-17 19:15:00,1.07302,1.07329,1.07292,1.07314,4118
2024-01-17 19:30:00,1.07265,1.07275,1.07254,1.07274,3614
2024-01-17 19:45:00,1.0724,1.07253,1.07204,1.07218,3158
2024-01-17 20:00:00,1.07248,1.07285,1.07221,1.07257,617
2024-01-17 20:15:00,1.07227,1.07228,1.07216,1.07217,2012
2024-01-17 20:30:00,1.07232,1.07249,1.07205,1.07226,4000
2024-01-17 20:45:00,1.07173,1.07211,1.07161,1.07192,1692
2024-01-17 21:00:00,1.07258,1.07306,1.07254,1.07283,1975
2024-01-17 21:15:00,1.07196,1.07225,1.07191,1.07205,4714
2024-01-17 21:30:00,1.07207,1.07213,1.072,1.07212,1315
2024-01-17 21:45:00,1.07204,1.07208,1.07181,1.07201,2279
2024-01-17 22:00:00,1.07182,1.07196,1.07173,1.0719,1272
2024-01-17 22:15:00,1.07206,1.07226,1.07169,1.07179,125
2024-01-17 22:30:00,1.07196,1.07221,1.07178,1.07186,2334
2024-01-17 22:45:00,1.07164,1.07179,1.07151,1.07174,1738
2024-01-17 23:00:00,1.07195,1.07214,1.07163,1.07182,1086
2024-01-17 23:15:00,1.07184,1.07192,1.0717,1.07186,4229
2024-01-17 23:30:00,1.07219,1.07249,1.07194,1.07223,189
2024-01-17 23:45:00,1.07217,1.07227,1.07205,1.07206,3552
2024-01-18 00:00:00,1.07255,1.0727,1.07248,1.07262,3229
2024-01-18 00:15:00,1.07244,1.0725,1.07234,1.07234,2340
2024-01-18 00:30:00,1.07183,1.07185,1.07171,1.07181,4904
2024-01-18 00:45:00,1.07198,1.07247,1.07177,1.0722,4626
2024-01-18 01:00:00,1.07215,1.07216,1.07188,1.07195,308
2024-01-18 01:15:00,1.07166,1.07181,1.07154,1.07164,382
2024-01-18 01:30:00,1.07208,1.07218,1.07197,1.07197,4291
2024-01-18 01:45:00,1.07185,1.07211,1.07182,1.07203,656
